REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE
2020-08-31,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.64 
2020-08-31,수산물,중국,중국,판매용,어류,잉어,이스라엘잉어,활,2.15 
2020-08-31,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,감성돔,활,12.41 
2020-08-31,수산물,중국,중국,판매용,어류,전갱기 매가리,"전갱이,POMPANO",활,11.00 
2020-08-31,수산물,중국,중국,판매용,갑각류,새우,젓새우,염장,1.08 
2020-08-31,수산물,중국,홍콩,판매용,어류,부세,부세,냉동,3.89 
2020-08-31,수산물,스페인,스페인,판매용,어류,참치 새치류 ,대서양참다랑어,"냉장,필렛(F),횟감",44.98 
2020-08-31,수산물,모리타니,모리타니,판매용,연체류 해물모듬,문어,문어,냉동,7.65 
2020-08-31,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,낙지,낙지,냉동,6.55 
2020-08-31,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,6.38 
2020-08-31,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F),횟감",15.01 
2020-08-31,수산물,파키스탄,파키스탄,판매용,갑각류,게,게,냉동,3.38 
2020-08-31,수산물,러시아,러시아,판매용,어류,가오리,가오리,냉동,1.65 
2020-08-31,수산물,러시아,러시아,판매용,어류,명태,명태,냉동,1.29 
2020-08-31,수산물,러시아,러시아,판매용,갑각류,게,대게,냉장,3.04 
2020-08-31,수산물,세네갈,세네갈,판매용,패류 멍게류,고동,위고둥,"냉동,살,자숙",2.68 
2020-08-31,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",13.13 
2020-08-31,수산물,튀니지,튀니지,판매용,갑각류,게,꽃게,"냉동,절단",3.92 
2020-08-31,수산물,대만,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,목살",3.39 
2020-08-31,수산물,미국,미국,판매용,어류,대구,대구,"냉동,목살",2.73 
2020-08-31,수산물,베트남,베트남,판매용,어류,틸라피아(역돔),틸라피아,냉동,2.57 
2020-08-31,수산물,베트남,베트남,판매용,연체류 해물모듬,오징어,화살오징어,건조,31.99 
2020-08-31,수산물,아르헨티나,아르헨티나,판매용,어류,가오리,가오리,냉동,4.14 
2020-08-31,수산물,바레인,바레인,판매용,갑각류,게,꽃게,"냉동,절단",4.78 
2020-08-31,수산물,칠레,칠레,판매용,어류,연어,연어,냉장,8.00 
2020-08-31,수산물,칠레,칠레,판매용,어류,연어,대서양연어,냉동,4.76 
2020-08-31,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,동갈돗돔,활,7.52 
2020-08-31,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,백합,활,2.12 
2020-08-31,수산물,말레이시아,말레이시아,판매용,갑각류,새우,홍다리얼룩새우,냉동,10.05 
2020-08-31,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.04 
2020-08-31,수산물,페루,페루,판매용,알 곤이류,성게알,성게알,"냉장,횟감",60.38 
2020-08-31,수산물,러시아,중국,판매용,어류,명태,명태,냉동,1.93 
2020-08-31,수산물,러시아,중국,판매용,어류,가자미,각시가자미,냉동,1.56 
2020-08-31,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,목살",1.30 
2020-08-31,수산물,러시아,러시아,판매용,알 곤이류,명란(명태알),명태알,"냉동,알",3.18 
2020-08-31,수산물,태국,태국,판매용,젓갈류 해조류 해파리,해파리,해파리,염장,2.67 
2020-08-31,수산물,대만,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",12.22 
2020-08-31,수산물,미국,미국,판매용,어류,가오리,가오리,냉동,2.31 
2020-08-31,수산물,미국,미국,판매용,어류,홍어,홍어,냉동,4.49 
2020-08-31,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",13.16 
2020-08-31,수산물,중국,중국,판매용,어류,민물붕어,붕어,활,3.72 
2020-08-31,수산물,중국,중국,판매용,갑각류,새우,새우,건조,12.72 
2020-08-31,수산물,중국,중국,판매용,패류 멍게류,개불,개불,활,14.41 
2020-08-31,수산물,모로코,모로코,판매용,어류,갈치,갈치,냉동,2.92 
2020-08-31,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.65 
2020-08-31,수산물,파키스탄,파키스탄,판매용,갑각류,게,게,"냉동,절단",3.57 
2020-08-31,수산물,러시아,러시아,외화획득용 제품,알 곤이류,명란(명태알),명태알,"냉동,알",6.36 
2020-08-31,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",12.61 
2020-08-31,수산물,태국,태국,판매용,연체류 해물모듬,갑오징어,갑오징어,냉장,10.50 
2020-08-31,수산물,대만,일본,판매용,어류,참치 새치류 ,황새치,"냉동,필렛(F),횟감",17.77 
2020-08-31,수산물,중국,중국,판매용,어류,미꾸라지,미꾸라지,활,3.60 
2020-08-31,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,포장횟감,필렛(F)",24.56 
2020-08-31,수산물,러시아,중국,판매용,어류,명태,명태,건조,8.47 
2020-08-31,수산물,세네갈,세네갈,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,4.03 
2020-08-31,수산물,태국,태국,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,8.31 
2020-08-31,수산물,아르헨티나,아르헨티나,판매용,어류,홍어,홍어,냉동,4.71 
2020-08-31,수산물,중국,중국,판매용,어류,아귀,아귀,냉동,1.12 
2020-08-31,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,5.66 
2020-08-31,수산물,일본,일본,판매용,어류,홍어,홍어,냉장,6.09 
2020-08-31,수산물,일본,일본,판매용,패류 멍게류,멍게,멍게,활,2.22 
2020-08-31,수산물,노르웨이,노르웨이,판매용,갑각류,게,왕게,활,35.80 
2020-08-31,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.08 
2020-08-31,수산물,러시아,일본,판매용,알 곤이류,성게알,성게알,"냉장,횟감",322.54 
2020-08-31,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.62 
2020-08-31,수산물,베트남,베트남,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,4.19 
2020-08-31,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",2.13 
2020-08-31,수산물,중국,중국,판매용,패류 멍게류,조개 백합 대합,"백합,MERCENARIA MERCENARIA",활,1.01 
2020-08-31,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.72 
2020-08-31,수산물,기니,기니,판매용,어류,서대 박대 페루다,서대,냉동,2.90 
2020-08-31,수산물,기니,기니,판매용,어류,조기 보구치 강다리,영상가이석태,냉동,4.40 
2020-08-31,수산물,기니,기니,판매용,어류,조기 보구치 강다리,긴가이석태,냉동,5.73 
2020-08-31,수산물,러시아,러시아,외화획득용 제품,어류,대구,대구,냉동,2.26 
2020-08-31,수산물,세네갈,세네갈,판매용,어류,갈치,갈치,냉동,4.79 
2020-08-31,수산물,베트남,베트남,판매용,갑각류,새우,젓새우,염장,0.56 
2020-08-31,수산물,중국,중국,판매용,어류,장어,뱀장어,활,13.95 
2020-08-31,수산물,중국,중국,판매용,패류 멍게류,조개,개조개,활,2.34 
2020-08-31,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉동,5.72 
2020-08-31,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,7.54 
2020-08-31,수산물,중국,중국,판매용,어류,메기 동자개,동자개,활,6.63 
2020-08-31,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,참돔,활,5.43 
2020-08-31,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.66 
2020-08-31,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.35 
2020-08-31,수산물,태국,태국,판매용,연체류 해물모듬,낙지,낙지,냉장,10.35 
2020-08-31,수산물,중국,중국,판매용,어류,농어,농어,활,6.93 
2020-08-31,수산물,중국,중국,판매용,어류,민어 점성어,홍민어,활,4.70 
2020-08-31,수산물,일본,일본,판매용,어류,명태,명태,냉장,5.53 
2020-08-31,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.82 
2020-08-31,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.62 
2020-08-31,수산물,베트남,베트남,판매용,연체류 해물모듬,낙지,낙지,냉동,7.02 
2020-08-31,수산물,중국,중국,판매용,갑각류,게,꽃게,"냉동,절단",3.63 
2020-08-31,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",2.58 
2020-08-31,수산물,태국,태국,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉장,7.73 
2020-08-31,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바다가재,활,26.16 
2020-08-31,수산물,러시아,러시아,판매용,갑각류,게,대게,활,18.23 
2020-08-31,수산물,모로코,모로코,자사제품제조용,젓갈류 해조류 해파리,가사리,우뭇가사리,건조,3.10 
2020-08-31,수산물,중국,중국,판매용,갑각류,게,꽃게,냉동,4.30 
2020-08-31,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,"냉장,필렛(F)",13.63 
2020-08-31,수산물,일본,일본,판매용,패류 멍게류,가리비,가리비,활,4.21 
2020-08-31,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,활,1.10 
2020-08-31,수산물,베트남,베트남,판매용,연체류 해물모듬,쭈꾸미,주꾸미,냉동,6.49 
2020-08-31,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,냉장,8.18 
2020-08-31,수산물,중국,중국,판매용,연체류 해물모듬,낙지,낙지,활,23.08 
2020-08-31,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.21 
2020-09-07,수산물,아르헨티나,인도네시아,판매용,갑각류,새우,아르헨티나붉은새우,냉동,12.60 
2020-09-07,수산물,불가리아,불가리아,판매용,패류 멍게류,고동,피뿔고둥,"냉동,살,자숙",7.02 
2020-09-07,수산물,칠레,칠레,자사제품제조용,어류,연어,대서양연어,냉동,4.60 
2020-09-07,수산물,중국,중국,판매용,어류,민물붕어,붕어,활,3.69 
2020-09-07,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,감성돔,활,8.00 
2020-09-07,수산물,중국,중국,판매용,어류,복어,자주복,활,18.50 
2020-09-07,수산물,중국,중국,판매용,어류,도미 감성돔 돔류,동갈돗돔,활,6.50 
2020-09-07,수산물,중국,중국,판매용,패류 멍게류,바지락,바지락,냉동,1.20 
2020-09-07,수산물,중국,중국,판매용,패류 멍게류,가리비,가리비,"냉동,한쪽껍질붙은",4.08 
2020-09-07,수산물,중국,중국,판매용,알 곤이류,성게알,성게알,"냉장,횟감",100.00 
2020-09-07,수산물,알제리,일본,판매용,어류,참치 새치류 ,참다랑어,"냉동,필렛(F),횟감",37.03 
2020-09-07,수산물,스페인,스페인,판매용,연체류 해물모듬,오징어,오징어,냉동,3.10 
2020-09-07,수산물,기니,기니,판매용,어류,도미 감성돔 돔류,돔,냉동,2.11 
2020-09-07,수산물,기니,기니,판매용,갑각류,새우,홍다리얼룩새우,냉동,12.21 
2020-09-07,수산물,기니,기니,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,1.11 
2020-09-07,수산물,인도네시아,인도네시아,판매용,어류,갈치,갈치,냉동,3.19 
2020-09-07,수산물,인도네시아,인도네시아,판매용,연체류 해물모듬,낙지,낙지,냉동,4.40 
2020-09-07,수산물,인도네시아,인도네시아,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,5.83 
2020-09-07,수산물,인도네시아,인도네시아,판매용,연체류 해물모듬,오징어,화살오징어,냉동,5.43 
2020-09-07,수산물,인도네시아,인도네시아,판매용,기타 수입식품,자라,식용자라,활,10.10 
2020-09-07,수산물,인도,인도,판매용,갑각류,게,게,냉동,2.87 
2020-09-07,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,참돔,냉장,5.94 
2020-09-07,수산물,일본,일본,판매용,어류,도미 감성돔 돔류,황돔,냉장,5.63 
2020-09-07,수산물,일본,일본,판매용,패류 멍게류,가리비,가리비,"냉동,외투막,살",1.83 
2020-09-07,수산물,모리타니,모리타니,판매용,패류 멍게류,고동,위고둥,"냉동,살,자숙",2.54 
2020-09-07,수산물,모리타니,모리타니,판매용,연체류 해물모듬,문어,문어,냉동,7.49 
2020-09-07,수산물,멕시코,멕시코,판매용,갑각류,게,게,냉동,3.58 
2020-09-07,수산물,말레이시아,말레이시아,판매용,갑각류,게,대게,"냉동,자숙,절단",18.00 
2020-09-07,수산물,말레이시아,말레이시아,판매용,연체류 해물모듬,낙지,낙지,냉동,6.30 
2020-09-07,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,"냉장,필렛(F)",13.80 
2020-09-07,수산물,페루,페루,판매용,갑각류,새우,흰다리새우,냉동,5.76 
2020-09-07,수산물,페루,페루,판매용,알 곤이류,성게알,성게알,"냉장,횟감",62.48 
2020-09-07,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.25 
2020-09-07,수산물,파키스탄,파키스탄,판매용,갑각류,게,게,냉동,3.46 
2020-09-07,수산물,러시아,중국,판매용,어류,명태,명태,"건조,필렛(F)",10.00 
2020-09-07,수산물,러시아,러시아,판매용,어류,가오리,가오리,냉동,1.70 
2020-09-07,수산물,러시아,러시아,판매용,어류,대구,대구,"냉동,머리",1.75 
2020-09-07,수산물,세이셸,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",11.74 
2020-09-07,수산물,세네갈,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,필렛(F),횟감",10.38 
2020-09-07,수산물,세네갈,세네갈,판매용,패류 멍게류,고동,위고둥,"냉동,살,자숙",2.24 
2020-09-07,수산물,수리남,수리남,판매용,어류,갈치,갈치,냉동,3.02 
2020-09-07,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,자숙",8.13 
2020-09-07,수산물,태국,태국,판매용,연체류 해물모듬,갑오징어,갑오징어,냉동,7.82 
2020-09-07,수산물,태국,태국,판매용,연체류 해물모듬,갑오징어,갑오징어,"냉동,동체",9.58 
2020-09-07,수산물,터키,일본,판매용,어류,참치 새치류 ,참다랑어,"냉동,머리살",18.66 
2020-09-07,수산물,터키,일본,판매용,어류,참치 새치류 ,참다랑어,"냉동,턱살",8.05 
2020-09-07,수산물,대만,일본,판매용,어류,참치 새치류 ,눈다랑어,"냉동,목살,횟감",3.33 
2020-09-07,수산물,대만,대만,판매용,어류,틸라피아(역돔),틸라피아,"냉동,포장횟감,필렛(F)",8.76 
2020-09-07,수산물,대만,대만,외화획득용 원료,어류,참치 새치류 ,기름치,냉동,3.67 
2020-09-07,수산물,미국,중국,판매용,어류,가자미,각시가자미,냉동,2.32 
2020-09-07,수산물,미국,미국,판매용,어류,상어 고래,곱상어,냉동,1.94 
2020-09-07,수산물,미국,미국,판매용,갑각류,가재 랍스타,바다가재,활,25.49 
2020-09-07,수산물,미국,미국,판매용,갑각류,새우,북쪽분홍새우,냉동,2.80 
2020-09-07,수산물,미국,미국,판매용,알 곤이류,성게알,성게알,"냉장,횟감",120.22 
2020-09-07,수산물,미국,미국,자사제품제조용,어류,장어,대서양먹장어,냉동,3.20 
2020-09-07,수산물,베트남,베트남,판매용,갑각류,새우,홍다리얼룩새우,"냉동,살,포장횟감",15.04 
2020-09-07,수산물,베트남,베트남,판매용,연체류 해물모듬,오징어,화살오징어,"냉동,슬라이스(S),포장횟감",11.26 
2020-09-07,수산물,캐나다,캐나다,판매용,갑각류,가재 랍스타,바닷가재,"냉동,자숙",13.91 
2020-09-07,수산물,칠레,칠레,판매용,어류,연어,연어,냉장,7.80 
